chrom	start	end	strand	trid	geneid
chr20	2794069	2794431	-	stmg_minus_chr20.1.1	stmg_minus_chr20.1
chr20	2794537	2794639	-	stmg_minus_chr20.1.1	stmg_minus_chr20.1
chr20	2795277	2795416	-	stmg_minus_chr20.1.1	stmg_minus_chr20.1
chr20	2795599	2795896	-	stmg_minus_chr20.1.1	stmg_minus_chr20.1
chr20	2795982	2796161	-	stmg_minus_chr20.1.1	stmg_minus_chr20.1
chr20	2796247	2796443	-	stmg_minus_chr20.1.1	stmg_minus_chr20.1
chr20	2796527	2796650	-	stmg_minus_chr20.1.1	stmg_minus_chr20.1
chr20	2797006	2797094	-	stmg_minus_chr20.1.1	stmg_minus_chr20.1
chr20	2797192	2797342	-	stmg_minus_chr20.1.1	stmg_minus_chr20.1
chr20	2797968	2798058	-	stmg_minus_chr20.1.1	stmg_minus_chr20.1
chr20	2798152	2798291	-	stmg_minus_chr20.1.1	stmg_minus_chr20.1
chr20	2798428	2798537	-	stmg_minus_chr20.1.1	stmg_minus_chr20.1
chr20	2798726	2798893	-	stmg_minus_chr20.1.1	stmg_minus_chr20.1
chr20	2800401	2800635	-	stmg_minus_chr20.1.1	stmg_minus_chr20.1
chr20	3082564	3082802	-	stmg_minus_chr20.2.1	stmg_minus_chr20.2
chr20	3082977	3083178	-	stmg_minus_chr20.2.1	stmg_minus_chr20.2
chr20	3084555	3084588	-	stmg_minus_chr20.2.1	stmg_minus_chr20.2
chr20	4070161	4070274	-	stmg_minus_chr20.3.1	stmg_minus_chr20.3
chr20	4072521	4072664	-	stmg_minus_chr20.3.1	stmg_minus_chr20.3
chr20	4074747	4075154	-	stmg_minus_chr20.3.1	stmg_minus_chr20.3
chr20	5066084	5066341	-	stmg_minus_chr20.4.1	stmg_minus_chr20.4
chr20	5067209	5067369	-	stmg_minus_chr20.4.1	stmg_minus_chr20.4
chr20	5067967	5068149	-	stmg_minus_chr20.4.1	stmg_minus_chr20.4
chr20	5302180	5302736	-	stmg_minus_chr20.5.1	stmg_minus_chr20.5
chr20	5313912	5314359	-	stmg_minus_chr20.5.1	stmg_minus_chr20.5
chr20	23079360	23083974	-	stmg_minus_chr20.6.1	stmg_minus_chr20.6
chr20	23084259	23086322	-	stmg_minus_chr20.6.1	stmg_minus_chr20.6
chr20	23125072	23126538	-	stmg_minus_chr20.7.1	stmg_minus_chr20.7
chr20	23128629	23128729	-	stmg_minus_chr20.7.1	stmg_minus_chr20.7
chr20	23128965	23129165	-	stmg_minus_chr20.7.1	stmg_minus_chr20.7
chr20	23132499	23132621	-	stmg_minus_chr20.7.1	stmg_minus_chr20.7
chr20	23823770	23824103	-	stmg_minus_chr20.8.1	stmg_minus_chr20.8
chr20	23825210	23825323	-	stmg_minus_chr20.8.1	stmg_minus_chr20.8
chr20	23826433	23826718	-	stmg_minus_chr20.8.1	stmg_minus_chr20.8
chr20	23875962	23876271	-	stmg_minus_chr20.9.1	stmg_minus_chr20.9
chr20	23877505	23877618	-	stmg_minus_chr20.9.1	stmg_minus_chr20.9
chr20	23879446	23879674	-	stmg_minus_chr20.9.1	stmg_minus_chr20.9
chr20	25239008	25241231	-	stmg_minus_chr20.10.1	stmg_minus_chr20.10
chr20	25245120	25245225	-	stmg_minus_chr20.10.1	stmg_minus_chr20.10
chr20	28580710	28580744	-	stmg_minus_chr20.11.1	stmg_minus_chr20.11
chr20	28581919	28582029	-	stmg_minus_chr20.11.1	stmg_minus_chr20.11
chr20	28583019	28583110	-	stmg_minus_chr20.11.1	stmg_minus_chr20.11
chr20	28586299	28586403	-	stmg_minus_chr20.11.1	stmg_minus_chr20.11
chr20	28588643	28588757	-	stmg_minus_chr20.11.1	stmg_minus_chr20.11
chr20	28590557	28590614	-	stmg_minus_chr20.11.1	stmg_minus_chr20.11
chr20	28591394	28591519	-	stmg_minus_chr20.11.1	stmg_minus_chr20.11
chr20	28600392	28600461	-	stmg_minus_chr20.11.1	stmg_minus_chr20.11
chr20	28602609	28602664	-	stmg_minus_chr20.11.1	stmg_minus_chr20.11
chr20	32192503	32197682	-	stmg_minus_chr20.12.1	stmg_minus_chr20.12
chr20	32201919	32202292	-	stmg_minus_chr20.12.1	stmg_minus_chr20.12
chr20	32207641	32207784	-	stmg_minus_chr20.12.1	stmg_minus_chr20.12
chr20	33407955	33408599	-	stmg_minus_chr20.13.1	stmg_minus_chr20.13
chr20	33408701	33408888	-	stmg_minus_chr20.13.1	stmg_minus_chr20.13
chr20	33410135	33410331	-	stmg_minus_chr20.13.1	stmg_minus_chr20.13
chr20	33412296	33412426	-	stmg_minus_chr20.13.1	stmg_minus_chr20.13
chr20	33412575	33412782	-	stmg_minus_chr20.13.1	stmg_minus_chr20.13
chr20	33417719	33417923	-	stmg_minus_chr20.13.1	stmg_minus_chr20.13
chr20	33438841	33439026	-	stmg_minus_chr20.13.1	stmg_minus_chr20.13
chr20	33443311	33443875	-	stmg_minus_chr20.13.1	stmg_minus_chr20.13
chr20	33675683	33676979	-	stmg_minus_chr20.14.1	stmg_minus_chr20.14
chr20	33677105	33677330	-	stmg_minus_chr20.14.1	stmg_minus_chr20.14
chr20	33677426	33677540	-	stmg_minus_chr20.14.1	stmg_minus_chr20.14
chr20	33678201	33678353	-	stmg_minus_chr20.14.1	stmg_minus_chr20.14
chr20	33679755	33679974	-	stmg_minus_chr20.14.1	stmg_minus_chr20.14
chr20	33680326	33680416	-	stmg_minus_chr20.14.1	stmg_minus_chr20.14
chr20	33686004	33686402	-	stmg_minus_chr20.14.1	stmg_minus_chr20.14
chr20	38406011	38406322	-	stmg_minus_chr20.15.1	stmg_minus_chr20.15
chr20	38415106	38416797	-	stmg_minus_chr20.15.1	stmg_minus_chr20.15
chr20	44302838	44307240	-	stmg_minus_chr20.16.1	stmg_minus_chr20.16
chr20	44310976	44311169	-	stmg_minus_chr20.16.1	stmg_minus_chr20.16
chr20	45252239	45252419	-	stmg_minus_chr20.17.1	stmg_minus_chr20.17
chr20	45253002	45253151	-	stmg_minus_chr20.17.1	stmg_minus_chr20.17
chr20	45253575	45253733	-	stmg_minus_chr20.17.1	stmg_minus_chr20.17
chr20	45254459	45254564	-	stmg_minus_chr20.17.1	stmg_minus_chr20.17
chr20	45886489	45887145	-	stmg_minus_chr20.18.1	stmg_minus_chr20.18
chr20	45887536	45887635	-	stmg_minus_chr20.18.1	stmg_minus_chr20.18
chr20	47391929	47392097	-	stmg_minus_chr20.19.1	stmg_minus_chr20.19
chr20	47397149	47397345	-	stmg_minus_chr20.19.1	stmg_minus_chr20.19
chr20	47411268	47411393	-	stmg_minus_chr20.19.1	stmg_minus_chr20.19
chr20	47412070	47412325	-	stmg_minus_chr20.19.1	stmg_minus_chr20.19
chr20	49632945	49636459	-	stmg_minus_chr20.20.1	stmg_minus_chr20.20
chr20	49637341	49637442	-	stmg_minus_chr20.20.1	stmg_minus_chr20.20
chr20	49639678	49639800	-	stmg_minus_chr20.20.1	stmg_minus_chr20.20
chr20	49640478	49640665	-	stmg_minus_chr20.20.1	stmg_minus_chr20.20
chr20	49642468	49642584	-	stmg_minus_chr20.20.1	stmg_minus_chr20.20
chr20	49643526	49643650	-	stmg_minus_chr20.20.1	stmg_minus_chr20.20
chr20	49646965	49647078	-	stmg_minus_chr20.20.1	stmg_minus_chr20.20
chr20	49656568	49656702	-	stmg_minus_chr20.20.1	stmg_minus_chr20.20
chr20	49713576	49713876	-	stmg_minus_chr20.20.1	stmg_minus_chr20.20
chr20	50040770	50041049	-	stmg_minus_chr20.21.1	stmg_minus_chr20.21
chr20	50041377	50041447	-	stmg_minus_chr20.21.1	stmg_minus_chr20.21
chr20	62410237	62410996	-	stmg_minus_chr20.22.1	stmg_minus_chr20.22
chr20	62412624	62412753	-	stmg_minus_chr20.22.1	stmg_minus_chr20.22
chr20	62412830	62412900	-	stmg_minus_chr20.22.1	stmg_minus_chr20.22
chr20	62413401	62413545	-	stmg_minus_chr20.22.1	stmg_minus_chr20.22
chr20	62413821	62414556	-	stmg_minus_chr20.22.1	stmg_minus_chr20.22
chr20	62415121	62415287	-	stmg_minus_chr20.22.1	stmg_minus_chr20.22
chr20	62415578	62415660	-	stmg_minus_chr20.22.1	stmg_minus_chr20.22
chr20	62415788	62415945	-	stmg_minus_chr20.22.1	stmg_minus_chr20.22
chr20	62416164	62416236	-	stmg_minus_chr20.22.1	stmg_minus_chr20.22
chr20	62416760	62416872	-	stmg_minus_chr20.22.1	stmg_minus_chr20.22
chr20	62417224	62417319	-	stmg_minus_chr20.22.1	stmg_minus_chr20.22
chr20	62418423	62418465	-	stmg_minus_chr20.22.1	stmg_minus_chr20.22
chr20	62419587	62419730	-	stmg_minus_chr20.22.1	stmg_minus_chr20.22
chr20	62427460	62427531	-	stmg_minus_chr20.22.1	stmg_minus_chr20.22
chr20	62463497	62464991	-	stmg_minus_chr20.23.1	stmg_minus_chr20.23
chr20	62465340	62465464	-	stmg_minus_chr20.23.1	stmg_minus_chr20.23
chr20	62465834	62465921	-	stmg_minus_chr20.23.1	stmg_minus_chr20.23
chr20	62466426	62466551	-	stmg_minus_chr20.23.1	stmg_minus_chr20.23
chr20	62473403	62473578	-	stmg_minus_chr20.23.1	stmg_minus_chr20.23
chr20	62474999	62475526	-	stmg_minus_chr20.23.1	stmg_minus_chr20.23
chr20	62596761	62597218	-	stmg_minus_chr20.24.1	stmg_minus_chr20.24
chr20	62602978	62603058	-	stmg_minus_chr20.24.1	stmg_minus_chr20.24
chr20	62774128	62774569	-	stmg_minus_chr20.25.1	stmg_minus_chr20.25
chr20	62775315	62775412	-	stmg_minus_chr20.25.1	stmg_minus_chr20.25
chr21	6081215	6081284	+	stmg_plus_chr21.1.1	stmg_plus_chr21.1
chr21	6082202	6082583	+	stmg_plus_chr21.1.1	stmg_plus_chr21.1
chr21	6721848	6721991	+	stmg_plus_chr21.2.1	stmg_plus_chr21.2
chr21	6724259	6724293	+	stmg_plus_chr21.2.1	stmg_plus_chr21.2
chr21	6724393	6725209	+	stmg_plus_chr21.2.1	stmg_plus_chr21.2
chr21	19130523	19130691	+	stmg_plus_chr21.3.1	stmg_plus_chr21.3
chr21	19134124	19134422	+	stmg_plus_chr21.3.1	stmg_plus_chr21.3
chr21	22209939	22210244	+	stmg_plus_chr21.4.1	stmg_plus_chr21.4
chr21	22212735	22212813	+	stmg_plus_chr21.4.1	stmg_plus_chr21.4
chr21	36005372	36005865	+	stmg_plus_chr21.5.1	stmg_plus_chr21.5
chr21	36007319	36007809	+	stmg_plus_chr21.5.1	stmg_plus_chr21.5
chr21	44175505	44175535	+	stmg_plus_chr21.6.1	stmg_plus_chr21.6
chr21	44175680	44176437	+	stmg_plus_chr21.6.1	stmg_plus_chr21.6
chr21	44455489	44455655	+	stmg_plus_chr21.7.1	stmg_plus_chr21.7
chr21	44456498	44462196	+	stmg_plus_chr21.7.1	stmg_plus_chr21.7
chr21	44485577	44486230	+	stmg_plus_chr21.8.1	stmg_plus_chr21.8
chr21	44490031	44490288	+	stmg_plus_chr21.8.1	stmg_plus_chr21.8
chr21	44802592	44802636	+	stmg_plus_chr21.9.1	stmg_plus_chr21.9
chr21	44803747	44804717	+	stmg_plus_chr21.9.1	stmg_plus_chr21.9
chr21	45293285	45293522	+	stmg_plus_chr21.10.1	stmg_plus_chr21.10
chr21	45296202	45297354	+	stmg_plus_chr21.10.1	stmg_plus_chr21.10
chr21	46052650	46052703	+	stmg_plus_chr21.11.1	stmg_plus_chr21.11
chr21	46052799	46053101	+	stmg_plus_chr21.11.1	stmg_plus_chr21.11
chr21	5232668	5232924	-	stmg_minus_chr21.1.1	stmg_minus_chr21.1
chr21	5243703	5243833	-	stmg_minus_chr21.1.1	stmg_minus_chr21.1
chr21	7788763	7789593	-	stmg_minus_chr21.2.1	stmg_minus_chr21.2
chr21	14761710	14762151	-	stmg_minus_chr21.3.1	stmg_minus_chr21.3
chr21	14762838	14763090	-	stmg_minus_chr21.3.1	stmg_minus_chr21.3
chr21	19046344	19047025	-	stmg_minus_chr21.4.1	stmg_minus_chr21.4
chr21	19047611	19047676	-	stmg_minus_chr21.4.1	stmg_minus_chr21.4
chr21	20256760	20257346	-	stmg_minus_chr21.5.1	stmg_minus_chr21.5
chr21	20258552	20258740	-	stmg_minus_chr21.5.1	stmg_minus_chr21.5
chr21	31653601	31655427	-	stmg_minus_chr21.6.1	stmg_minus_chr21.6
chr21	31657934	31658227	-	stmg_minus_chr21.6.1	stmg_minus_chr21.6
chr21	31659397	31659496	-	stmg_minus_chr21.6.1	stmg_minus_chr21.6
chr21	34418775	34419605	-	stmg_minus_chr21.7.1	stmg_minus_chr21.7
chr21	34724118	34724196	-	stmg_minus_chr21.8.1	stmg_minus_chr21.8
chr21	34732909	34733079	-	stmg_minus_chr21.8.1	stmg_minus_chr21.8
chr21	34733961	34734041	-	stmg_minus_chr21.8.1	stmg_minus_chr21.8
chr21	34734686	34734757	-	stmg_minus_chr21.8.1	stmg_minus_chr21.8
chr21	36632967	36633567	-	stmg_minus_chr21.9.1	stmg_minus_chr21.9
chr21	38988742	38989426	-	stmg_minus_chr21.10.1	stmg_minus_chr21.10
chr21	38990827	38991024	-	stmg_minus_chr21.10.1	stmg_minus_chr21.10
chr21	39005660	39006134	-	stmg_minus_chr21.10.1	stmg_minus_chr21.10
chr21	42362282	42362495	-	stmg_minus_chr21.11.1	stmg_minus_chr21.11
chr21	42363255	42363407	-	stmg_minus_chr21.11.1	stmg_minus_chr21.11
chr21	42366411	42366594	-	stmg_minus_chr21.11.1	stmg_minus_chr21.11
chr21	42599305	42600848	-	stmg_minus_chr21.12.1	stmg_minus_chr21.12
chr21	42614853	42615056	-	stmg_minus_chr21.12.1	stmg_minus_chr21.12
chr21	42781097	42781778	-	stmg_minus_chr21.13.1	stmg_minus_chr21.13
chr21	42782151	42782203	-	stmg_minus_chr21.13.1	stmg_minus_chr21.13
chr21	43358147	43359486	-	stmg_minus_chr21.14.1	stmg_minus_chr21.14
chr21	43360892	43362341	-	stmg_minus_chr21.14.1	stmg_minus_chr21.14
chr21	44206527	44206790	-	stmg_minus_chr21.15.1	stmg_minus_chr21.15
chr21	44207203	44207398	-	stmg_minus_chr21.15.1	stmg_minus_chr21.15
chr21	44999209	44999656	-	stmg_minus_chr21.16.1	stmg_minus_chr21.16
chr21	45004444	45004680	-	stmg_minus_chr21.16.1	stmg_minus_chr21.16
chr22	18149901	18150222	+	stmg_plus_chr22.1.1	stmg_plus_chr22.1
chr22	18157558	18157820	+	stmg_plus_chr22.1.1	stmg_plus_chr22.1
chr22	18160172	18160268	+	stmg_plus_chr22.1.1	stmg_plus_chr22.1
chr22	18161790	18161935	+	stmg_plus_chr22.1.1	stmg_plus_chr22.1
chr22	18167255	18167334	+	stmg_plus_chr22.1.1	stmg_plus_chr22.1
chr22	18167890	18168036	+	stmg_plus_chr22.1.1	stmg_plus_chr22.1
chr22	18169844	18169939	+	stmg_plus_chr22.1.1	stmg_plus_chr22.1
chr22	18170753	18170920	+	stmg_plus_chr22.1.1	stmg_plus_chr22.1
chr22	18173150	18173281	+	stmg_plus_chr22.1.1	stmg_plus_chr22.1
chr22	18173793	18173842	+	stmg_plus_chr22.1.1	stmg_plus_chr22.1
chr22	18176772	18177397	+	stmg_plus_chr22.1.1	stmg_plus_chr22.1
chr22	20957113	20957486	+	stmg_plus_chr22.2.1	stmg_plus_chr22.2
chr22	20964391	20964679	+	stmg_plus_chr22.2.1	stmg_plus_chr22.2
chr22	22098702	22098806	+	stmg_plus_chr22.3.1	stmg_plus_chr22.3
chr22	22098906	22099178	+	stmg_plus_chr22.3.1	stmg_plus_chr22.3
chr22	22195713	22195844	+	stmg_plus_chr22.4.1	stmg_plus_chr22.4
chr22	22195970	22196291	+	stmg_plus_chr22.4.1	stmg_plus_chr22.4
chr22	25213315	25213653	+	stmg_plus_chr22.5.1	stmg_plus_chr22.5
chr22	32273421	32273507	+	stmg_plus_chr22.6.1	stmg_plus_chr22.6
chr22	32276685	32277175	+	stmg_plus_chr22.6.1	stmg_plus_chr22.6
chr22	35648395	35648623	+	stmg_plus_chr22.7.1	stmg_plus_chr22.7
chr22	35656379	35656475	+	stmg_plus_chr22.7.1	stmg_plus_chr22.7
chr22	35658615	35668409	+	stmg_plus_chr22.7.1	stmg_plus_chr22.7
chr22	36388672	36388735	+	stmg_plus_chr22.8.1	stmg_plus_chr22.8
chr22	36396118	36396516	+	stmg_plus_chr22.8.1	stmg_plus_chr22.8
chr22	42438069	42438332	+	stmg_plus_chr22.9.1	stmg_plus_chr22.9
chr22	42440491	42440604	+	stmg_plus_chr22.9.1	stmg_plus_chr22.9
chr22	42445702	42445816	+	stmg_plus_chr22.9.1	stmg_plus_chr22.9
chr22	42446163	42446189	+	stmg_plus_chr22.9.1	stmg_plus_chr22.9
chr22	43110748	43110803	+	stmg_plus_chr22.10.1	stmg_plus_chr22.10
chr22	43124016	43124183	+	stmg_plus_chr22.10.1	stmg_plus_chr22.10
chr22	43127697	43127795	+	stmg_plus_chr22.10.1	stmg_plus_chr22.10
chr22	43128496	43128625	+	stmg_plus_chr22.10.1	stmg_plus_chr22.10
chr22	43129213	43129712	+	stmg_plus_chr22.10.1	stmg_plus_chr22.10
chr22	43400342	43400454	+	stmg_plus_chr22.11.1	stmg_plus_chr22.11
chr22	43402105	43402231	+	stmg_plus_chr22.11.1	stmg_plus_chr22.11
chr22	43404779	43404882	+	stmg_plus_chr22.11.1	stmg_plus_chr22.11
chr22	43409086	43409622	+	stmg_plus_chr22.11.1	stmg_plus_chr22.11
chr22	44365600	44365716	+	stmg_plus_chr22.12.1	stmg_plus_chr22.12
chr22	44365845	44366275	+	stmg_plus_chr22.12.1	stmg_plus_chr22.12
chr22	46013626	46013810	+	stmg_plus_chr22.13.1	stmg_plus_chr22.13
chr22	46014497	46015498	+	stmg_plus_chr22.13.1	stmg_plus_chr22.13
chr22	46541501	46542934	+	stmg_plus_chr22.14.1	stmg_plus_chr22.14
chr22	46546688	46548196	+	stmg_plus_chr22.14.1	stmg_plus_chr22.14
chr22	16783465	16784409	-	stmg_minus_chr22.1.1	stmg_minus_chr22.1
chr22	16799771	16800024	-	stmg_minus_chr22.1.1	stmg_minus_chr22.1
chr22	16807739	16808083	-	stmg_minus_chr22.1.1	stmg_minus_chr22.1
chr22	18516344	18516647	-	stmg_minus_chr22.2.1	stmg_minus_chr22.2
chr22	18516952	18517065	-	stmg_minus_chr22.2.1	stmg_minus_chr22.2
chr22	18517147	18517259	-	stmg_minus_chr22.2.1	stmg_minus_chr22.2
chr22	18517362	18517486	-	stmg_minus_chr22.2.1	stmg_minus_chr22.2
chr22	20667836	20668220	-	stmg_minus_chr22.3.1	stmg_minus_chr22.3
chr22	20670461	20670868	-	stmg_minus_chr22.3.1	stmg_minus_chr22.3
chr22	22114845	22115245	-	stmg_minus_chr22.4.1	stmg_minus_chr22.4
chr22	22117485	22118003	-	stmg_minus_chr22.4.1	stmg_minus_chr22.4
chr22	22513736	22515701	-	stmg_minus_chr22.5.1	stmg_minus_chr22.5
chr22	22520089	22520270	-	stmg_minus_chr22.5.1	stmg_minus_chr22.5
chr22	23512607	23512643	-	stmg_minus_chr22.6.1	stmg_minus_chr22.6
chr22	23513276	23513508	-	stmg_minus_chr22.6.1	stmg_minus_chr22.6
chr22	23738678	23745219	-	stmg_minus_chr22.7.1	stmg_minus_chr22.7
chr22	23750711	23751088	-	stmg_minus_chr22.7.1	stmg_minus_chr22.7
chr22	24691126	24691561	-	stmg_minus_chr22.8.1	stmg_minus_chr22.8
chr22	24695847	24696001	-	stmg_minus_chr22.8.1	stmg_minus_chr22.8
chr22	26599342	26599673	-	stmg_minus_chr22.9.1	stmg_minus_chr22.9
chr22	26601879	26602021	-	stmg_minus_chr22.9.1	stmg_minus_chr22.9
chr22	26607889	26608021	-	stmg_minus_chr22.9.1	stmg_minus_chr22.9
chr22	26612072	26612190	-	stmg_minus_chr22.9.1	stmg_minus_chr22.9
chr22	26616140	26616338	-	stmg_minus_chr22.9.1	stmg_minus_chr22.9
chr22	26617977	26617998	-	stmg_minus_chr22.9.1	stmg_minus_chr22.9
chr22	30184654	30184781	-	stmg_minus_chr22.10.1	stmg_minus_chr22.10
chr22	30192133	30192230	-	stmg_minus_chr22.10.1	stmg_minus_chr22.10
chr22	30207048	30207086	-	stmg_minus_chr22.10.1	stmg_minus_chr22.10
chr22	31134809	31135936	-	stmg_minus_chr22.11.1	stmg_minus_chr22.11
chr22	31136683	31136799	-	stmg_minus_chr22.11.1	stmg_minus_chr22.11
chr22	31136908	31137040	-	stmg_minus_chr22.11.1	stmg_minus_chr22.11
chr22	31137710	31137993	-	stmg_minus_chr22.11.1	stmg_minus_chr22.11
chr22	31138276	31138410	-	stmg_minus_chr22.11.1	stmg_minus_chr22.11
chr22	31138667	31138799	-	stmg_minus_chr22.11.1	stmg_minus_chr22.11
chr22	31139841	31140495	-	stmg_minus_chr22.11.1	stmg_minus_chr22.11
chr22	44243668	44249685	-	stmg_minus_chr22.12.1	stmg_minus_chr22.12
chr22	44285428	44285745	-	stmg_minus_chr22.12.1	stmg_minus_chr22.12
chr22	44296672	44296885	-	stmg_minus_chr22.12.1	stmg_minus_chr22.12
chr22	44300879	44300976	-	stmg_minus_chr22.12.1	stmg_minus_chr22.12
chr22	44492572	44497811	-	stmg_minus_chr22.13.1	stmg_minus_chr22.13
chr22	44498044	44498279	-	stmg_minus_chr22.13.1	stmg_minus_chr22.13
chr22	45604432	45604758	-	stmg_minus_chr22.14.1	stmg_minus_chr22.14
chr22	45605401	45605513	-	stmg_minus_chr22.14.1	stmg_minus_chr22.14
chrX	320991	321248	+	stmg_plus_chrX.1.1	stmg_plus_chrX.1
chrX	321683	321845	+	stmg_plus_chrX.1.1	stmg_plus_chrX.1
chrX	1767474	1767552	+	stmg_plus_chrX.2.1	stmg_plus_chrX.2
chrX	1768435	1768714	+	stmg_plus_chrX.2.1	stmg_plus_chrX.2
chrX	7219470	7219686	+	stmg_plus_chrX.3.1	stmg_plus_chrX.3
chrX	7253196	7253336	+	stmg_plus_chrX.3.1	stmg_plus_chrX.3
chrX	7257242	7257363	+	stmg_plus_chrX.3.1	stmg_plus_chrX.3
chrX	7257466	7257588	+	stmg_plus_chrX.3.1	stmg_plus_chrX.3
chrX	7259349	7259772	+	stmg_plus_chrX.3.1	stmg_plus_chrX.3
chrX	7275951	7276087	+	stmg_plus_chrX.3.1	stmg_plus_chrX.3
chrX	7305046	7305183	+	stmg_plus_chrX.3.1	stmg_plus_chrX.3
chrX	7325339	7325498	+	stmg_plus_chrX.3.1	stmg_plus_chrX.3
chrX	7333986	7334107	+	stmg_plus_chrX.3.1	stmg_plus_chrX.3
chrX	7349888	7354643	+	stmg_plus_chrX.3.1	stmg_plus_chrX.3
chrX	13328590	13328660	+	stmg_plus_chrX.4.1	stmg_plus_chrX.4
chrX	13328764	13329175	+	stmg_plus_chrX.4.1	stmg_plus_chrX.4
chrX	13955403	13955628	+	stmg_plus_chrX.5.1	stmg_plus_chrX.5
chrX	13963445	13963887	+	stmg_plus_chrX.5.1	stmg_plus_chrX.5
chrX	15602892	15602981	+	stmg_plus_chrX.6.1	stmg_plus_chrX.6
chrX	15621012	15621484	+	stmg_plus_chrX.6.1	stmg_plus_chrX.6
chrX	26192440	26192527	+	stmg_plus_chrX.7.1	stmg_plus_chrX.7
chrX	26193786	26195636	+	stmg_plus_chrX.7.1	stmg_plus_chrX.7
chrX	30215567	30215655	+	stmg_plus_chrX.8.1	stmg_plus_chrX.8
chrX	30218576	30220089	+	stmg_plus_chrX.8.1	stmg_plus_chrX.8
chrX	38770331	38770575	+	stmg_plus_chrX.9.1	stmg_plus_chrX.9
chrX	38789088	38789190	+	stmg_plus_chrX.9.1	stmg_plus_chrX.9
chrX	38798491	38798598	+	stmg_plus_chrX.10.1	stmg_plus_chrX.10
chrX	38799085	38799650	+	stmg_plus_chrX.10.1	stmg_plus_chrX.10
chrX	41275772	41275883	+	stmg_plus_chrX.11.1	stmg_plus_chrX.11
chrX	41276089	41276766	+	stmg_plus_chrX.11.1	stmg_plus_chrX.11
chrX	43176998	43177205	+	stmg_plus_chrX.12.1	stmg_plus_chrX.12
chrX	43190592	43190723	+	stmg_plus_chrX.12.1	stmg_plus_chrX.12
chrX	43196197	43196369	+	stmg_plus_chrX.12.1	stmg_plus_chrX.12
chrX	43197316	43197375	+	stmg_plus_chrX.12.1	stmg_plus_chrX.12
chrX	43223316	43223397	+	stmg_plus_chrX.12.1	stmg_plus_chrX.12
chrX	43225030	43226593	+	stmg_plus_chrX.12.1	stmg_plus_chrX.12
chrX	46573784	46575423	+	stmg_plus_chrX.13.1	stmg_plus_chrX.13
chrX	46597760	46598408	+	stmg_plus_chrX.13.1	stmg_plus_chrX.13
chrX	46836940	46837202	+	stmg_plus_chrX.14.1	stmg_plus_chrX.14
chrX	46853476	46854141	+	stmg_plus_chrX.14.1	stmg_plus_chrX.14
chrX	46859988	46860102	+	stmg_plus_chrX.14.1	stmg_plus_chrX.14
chrX	46877505	46877590	+	stmg_plus_chrX.14.1	stmg_plus_chrX.14
chrX	46879686	46882358	+	stmg_plus_chrX.14.1	stmg_plus_chrX.14
chrX	49303705	49303753	+	stmg_plus_chrX.15.1	stmg_plus_chrX.15
chrX	49304852	49304940	+	stmg_plus_chrX.15.1	stmg_plus_chrX.15
chrX	49305404	49305524	+	stmg_plus_chrX.15.1	stmg_plus_chrX.15
chrX	49317163	49317288	+	stmg_plus_chrX.15.1	stmg_plus_chrX.15
chrX	49319728	49319844	+	stmg_plus_chrX.15.1	stmg_plus_chrX.15
chrX	49322057	49322144	+	stmg_plus_chrX.16.1	stmg_plus_chrX.16
chrX	49323186	49323277	+	stmg_plus_chrX.16.1	stmg_plus_chrX.16
chrX	49323743	49323863	+	stmg_plus_chrX.16.1	stmg_plus_chrX.16
chrX	49326690	49326815	+	stmg_plus_chrX.16.1	stmg_plus_chrX.16
chrX	49331617	49331689	+	stmg_plus_chrX.17.1	stmg_plus_chrX.17
chrX	49332730	49332821	+	stmg_plus_chrX.17.1	stmg_plus_chrX.17
chrX	49333287	49333407	+	stmg_plus_chrX.17.1	stmg_plus_chrX.17
chrX	49336247	49336372	+	stmg_plus_chrX.17.1	stmg_plus_chrX.17
chrX	49342296	49342387	+	stmg_plus_chrX.18.1	stmg_plus_chrX.18
chrX	49342853	49342973	+	stmg_plus_chrX.18.1	stmg_plus_chrX.18
chrX	49345797	49345919	+	stmg_plus_chrX.18.1	stmg_plus_chrX.18
chrX	49533324	49533415	+	stmg_plus_chrX.19.1	stmg_plus_chrX.19
chrX	49533881	49534001	+	stmg_plus_chrX.19.1	stmg_plus_chrX.19
chrX	49542880	49542971	+	stmg_plus_chrX.20.1	stmg_plus_chrX.20
chrX	49543437	49543557	+	stmg_plus_chrX.20.1	stmg_plus_chrX.20
chrX	49552436	49552527	+	stmg_plus_chrX.21.1	stmg_plus_chrX.21
chrX	49552993	49553113	+	stmg_plus_chrX.21.1	stmg_plus_chrX.21
chrX	49561989	49562080	+	stmg_plus_chrX.22.1	stmg_plus_chrX.22
chrX	49562546	49562666	+	stmg_plus_chrX.22.1	stmg_plus_chrX.22
chrX	49565495	49565617	+	stmg_plus_chrX.22.1	stmg_plus_chrX.22
chrX	49571547	49571638	+	stmg_plus_chrX.23.1	stmg_plus_chrX.23
chrX	49572104	49572224	+	stmg_plus_chrX.23.1	stmg_plus_chrX.23
chrX	49575048	49575170	+	stmg_plus_chrX.23.1	stmg_plus_chrX.23
chrX	49581096	49581187	+	stmg_plus_chrX.24.1	stmg_plus_chrX.24
chrX	49581653	49581773	+	stmg_plus_chrX.24.1	stmg_plus_chrX.24
chrX	56623993	56624436	+	stmg_plus_chrX.25.1	stmg_plus_chrX.25
